TF,Gene,Control.AT1_niche_1,Control.AT1_niche_2,Control.AT2,Control.Adventitial_FBs,Control.Alveolar_Macrophages_niche_1,Control.Alveolar_Macrophages_niche_2,Control.Arteriole,Control.Inflammatory_FBs,Control.Mesothelial,Control.Monocytes_MDMs,Control.Multiciliated,Control.Proliferating_AT2,Control.Proliferating_NK_NKT,Control.SPP1pos_Macrophages,Control.Secretory,Control.Transitional_AT2,IPF.AT1_niche_1,IPF.AT1_niche_2,IPF.AT2,IPF.Activated_Fibrotic_FBs_niche_1,IPF.Activated_Fibrotic_FBs_niche_2,IPF.Adventitial_FBs,IPF.Alveolar_Macrophages_niche_1,IPF.Alveolar_Macrophages_niche_2,IPF.Arteriole,IPF.B,IPF.Basal,IPF.CD4pos_T,IPF.CD8pos_T,IPF.Capillary,IPF.Goblet,IPF.Inflammatory_FBs,IPF.KRT5neg_KRT17pos_niche_1,IPF.KRT5neg_KRT17pos_niche_2,IPF.Lymphatic,IPF.Mesothelial,IPF.Multiciliated,IPF.Proliferating_AT2,IPF.Proliferating_NK_NKT,IPF.SMCs_Pericytes,IPF.SPP1pos_Macrophages,IPF.Secretory,IPF.Subpleural_FBs,IPF.Transitional_AT2,IPF.Tregs
ARID5A,SIPA1L2,0.0,0.0,0.0,0.0,0.0,0.0,0.009041828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033363324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008231181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARID5A,SLC2A3,0.0,0.0,0.0,0.0,0.006504851,0.002015251,0.0111533245,0.013541845,0.0,0.0,0.0,0.0,0.03850483,0.0,0.0,0.0,0.0,0.0,0.0,0.00591134,0.0,0.0069123204,0.00860524,0.008691009,0.021825511,0.0,0.0,0.024919873,0.03323021,0.0,0.0,0.008851692,0.0,0.0,0.0030848247,0.0,0.0,0.0,0.0,0.0,0.038993087,0.0,0.003803239,0.0,0.065888725
ARID5A,SNX9,0.0,0.0,0.0,0.0,0.0,0.0,0.001979486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0124324495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00882364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARID5A,SP100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036623925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARID5A,SP110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021262888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARID5A,STIMATE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016121848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARID5A,TNRC6B,0.0,0.0,0.0,0.0,0.0,0.0,0.007948414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034097195,0.0,0.0,0.0,0.0,0.0,0.0,0.0071477178,0.0,0.0,0.008470156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARID5A,WIPF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034000832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARID5A,XAF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007302253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARID5A,YAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02317838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARID5A,ZNF529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062267487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARID5A,ZNF831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001228827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARNT,ACAA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020063138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARNT,ACSF3,0.0,0.0,0.0,0.0,0.0,0.0034286426,0.0,0.00885357,0.0,0.0019661896,0.0,0.0,0.009032904,0.005118694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00452062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005146732,0.0,0.0,0.0,0.0047628987,0.0,0.005544079
ARNT,AGO3,0.0,0.0,0.0,0.043096554,0.0,0.0,0.0,0.08155678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024089063,0.0,0.0,0.0,0.0,0.0,0.0198428,0.026396664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01887533,0.0,0.009345547,0.0,0.0,0.0,0.0,0.020617096,0.01383717,0.0,0.0,0.0
ARNT,AMOTL2,0.07454084,0.047671687,0.0,0.0,0.0,0.0,0.0,0.044853937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02798642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002216438,0.0
ARNT,AREL1,0.0,0.014763975,0.011253121,0.009772331,0.015192669,0.005694996,0.0,0.0,0.009346814,0.013263645,0.0077303373,0.027665837,0.0,0.010111455,0.014127081,0.024583071,0.019132571,0.013828143,0.010021007,0.029828181,0.0,0.0,0.0054218965,0.009336579,0.0,0.0037442674,0.0035934413,0.005657489,0.00342854,0.0,0.0112365745,0.017025707,0.038040455,0.009870574,0.011624157,0.0075945742,0.0,0.0,0.006774926,0.0,0.027995642,0.012572693,0.0,0.00773227,0.0050282246
ARNT,ARNT,0.0,0.0,0.0,0.024125941,0.0,0.0,0.0,0.22504562,0.0,0.0,0.0,0.0,0.011021455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019588603,0.0,0.0,0.037871145,0.0,0.0
ARNT,BLVRB,0.026196383,0.027547874,0.04081402,0.025160661,0.0030834882,0.010988292,0.0,0.010245472,0.0135062635,0.0072834673,0.005576996,0.019602409,0.0,0.00732959,0.00947342,0.032256138,0.011312092,0.011644823,0.008043513,0.011251558,0.0,0.0126163475,0.004502073,0.023627978,0.0063142134,0.0,0.0052478164,0.002605564,0.0,0.0037237362,0.0034558654,0.0,0.00912447,0.0064257393,0.007465385,0.008213225,0.001464847,0.0012097768,0.00320484,0.00800941,0.01785388,0.00869517,0.00433685,0.0067952625,0.0
ARNT,BRI3,0.014730597,0.010054497,0.008456295,0.0,0.03406795,0.004515958,0.016562043,0.037428223,0.012297142,0.0068252822,0.0019609842,0.0,0.0,0.0068718097,0.015339271,0.011243587,0.0032780664,0.0026407111,0.0051231454,0.004232887,0.009867081,0.0,0.0033970524,0.0077560195,0.0,0.002381491,0.0053865644,0.0010678801,0.0,0.0,0.0,0.0029036854,0.0025939331,0.0039447066,0.0031170547,0.002200573,0.00356176,0.002484199,0.0,0.0,0.026378784,0.0019539234,0.0038151967,0.0028455176,0.0031581742
ARNT,C14orf132,0.069116704,0.014033756,0.022109993,0.014947338,0.0,0.0,0.009267256,0.01797217,0.0139410645,0.0,0.0,0.011508262,0.012511429,0.0,0.008967944,0.0,0.03598729,0.0067884326,0.004608122,0.013394333,0.0,0.016106164,0.0,0.0,0.0,0.0032489316,0.0041281814,0.0,0.0,0.0,0.0,0.0044838316,0.0075008534,0.0046143206,0.0037462183,0.0035315657,0.0040924367,0.007825331,0.0,0.0074869106,0.0,0.011193136,0.01401952,0.0085325,0.0
ARNT,C2CD2,0.019580983,0.02298098,0.024690786,0.0,0.0,0.0,0.0,0.022251867,0.013780949,0.0,0.0061965855,0.0,0.0,0.0,0.030014716,0.0,0.013730491,0.007618485,0.015403336,0.0,0.0,0.0,0.0,0.018952752,0.0,0.0,0.023348365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011727626,0.011496917,0.005289144,0.0065833363,0.0,0.0,0.0,0.014691409,0.0,0.016784549,0.007176694
ARNT,CD47,0.07024634,0.023406548,0.0,0.0,0.0,0.0,0.019466348,0.0,0.0,0.0,0.0,0.004923301,0.0,0.0072823474,0.036497757,0.019445358,0.0144589655,0.0,0.0,0.003987389,0.0,0.0,0.009263556,0.010357914,0.0,0.0,0.0,0.0,0.0,0.00498114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014517751,0.0,0.0,0.0,0.0,0.0,0.013224022
ARNT,CLIP1,0.014946989,0.0,0.013978315,0.0,0.0,0.0,0.0,0.035158403,0.0,0.0,0.005595396,0.01405912,0.0,0.0,0.021469645,0.018056406,0.027918797,0.016101675,0.0103798015,0.0,0.0,0.014171681,0.0,0.0,0.008572044,0.006227412,0.0076426477,0.016527357,0.0,0.0,0.0,0.025712404,0.03181606,0.011321777,0.011014237,0.023413075,0.0,0.012740091,0.0,0.0,0.0,0.018808158,0.025272775,0.014684351,0.0
ARNT,CLIP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02643939,0.0,0.005174512,0.0,0.0,0.004091103,0.00821419,0.0,0.0,0.0,0.0,0.0,0.036785208,0.0,0.0,0.0,0.0038681545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002337929,0.0060065277,0.0,0.0,0.0,0.0,0.0101633975,0.012588586,0.0,0.013585101,0.0,0.0
ARNT,CPED1,0.008334269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044951012,0.0,0.0,0.0,0.0,0.012851639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARNT,CRIPT,0.00843822,0.0,0.0040039076,0.0,0.0,0.0,0.0,0.0,0.0050519183,0.0,0.002490685,0.0,0.0,0.0,0.0090578,0.0028076093,0.0,0.003204583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034150826,0.0,0.0,0.0,0.0,0.0,0.0,0.0066047017,0.0029163363,0.0018546467,0.0,0.0,0.0,0.0,0.0,0.0,0.0044772727,0.0,0.0,0.0
ARNT,CUEDC1,0.024792802,0.0,0.015443158,0.0,0.0,0.0,0.0,0.0,0.010550625,0.0,0.02164291,0.014952692,0.0,0.0,0.04474233,0.0,0.025756659,0.036410645,0.021919586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059038866,0.019866738,0.009171918,0.00979344,0.0,0.0,0.0,0.0,0.0,0.010340524,0.025056142,0.012067039,0.0
ARNT,DBT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25581568,0.028482419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015958924,0.0,0.008836271,0.0,0.0,0.0110422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012359039,0.0,0.0
ARNT,DGCR2,0.08833519,0.012645313,0.0,0.0,0.0,0.0,0.013266808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029100994,0.0,0.0,0.01169245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013680377,0.0,0.00940736
ARNT,FIGN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005277278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARNT,FKBP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007558859,0.013093082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005079909,0.0,0.0070544602,0.0,0.0,0.0,0.012253708
ARNT,FSTL1,0.0054973573,0.0025726268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004456571,0.0,0.0,0.0,0.002055908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034820589,0.0,0.0,0.0023119755,0.0,0.0005310106,0.0,0.0,0.0020330292,0.0,0.0011278356,0.0
ARNT,GARNL3,0.01864348,0.0029118108,0.006019344,0.010200517,0.0,0.0,0.0,0.0,0.0018588225,0.0015300616,0.0,0.0014467359,0.0029075937,0.00333967,0.01779942,0.0033171668,0.008849664,0.0044960775,0.0019775277,0.0,0.0,0.0,0.0019951013,0.0,0.005225105,0.0,0.006188777,0.0,0.0,0.003174775,0.0,0.0,0.00320263,0.0064613945,0.0025351578,0.0,0.0013020261,0.003755046,0.0043092724,0.0,0.0055886493,0.0044690743,0.0,0.0045096558,0.0049315933
ARNT,GAS7,0.0,0.00076389575,0.0,0.024818474,0.0,0.0030542887,0.00089648884,0.0,0.0,0.0,0.0017362688,0.0005732546,0.0,0.0,0.00055743294,0.00059853686,0.0011341353,0.0013757806,0.0003400085,0.0,0.0,0.0,0.0017575648,0.0038986846,0.0010670538,0.0008522096,0.00049398566,0.0018371189,0.0025182236,0.00081107795,0.0007639991,0.009508876,0.0013259241,0.0005235645,0.0051143966,0.0003331799,0.0020361212,0.00047717858,0.002839397,0.007867735,0.010749211,0.0013736129,0.011073542,0.00061673514,0.0010871948
ARNT,GIPC1,0.116877556,0.016129162,0.07520084,0.0076685394,0.021443726,0.0030528493,0.0165747,0.015172273,0.0,0.0,0.008761744,0.04963787,0.020409586,0.0046252827,0.07319891,0.013083387,0.09851917,0.054031145,0.038163804,0.0,0.0,0.0,0.014242181,0.012051932,0.008404808,0.006608577,0.014228201,0.014649565,0.0042261193,0.0058361045,0.0,0.0074691502,0.056675628,0.023873847,0.031049544,0.025833791,0.0053478545,0.021509212,0.006382326,0.0,0.017334592,0.04246254,0.017187618,0.03896535,0.008310804
ARNT,GPX4,0.008549456,0.0049908133,0.009793338,0.008828713,0.09243021,0.04192703,0.022880994,0.014760322,0.022564333,0.00542522,0.03043408,0.0045193397,0.0062482334,0.013132414,0.022231111,0.02124514,0.009200709,0.00829384,0.0043425397,0.00544971,0.0054514995,0.0049425475,0.009654978,0.014187215,0.0050222883,0.0142901745,0.010665412,0.020316515,0.0337524,0.0,0.0,0.0047284346,0.0062285857,0.010841627,0.006203782,0.0060002473,0.0024463104,0.0025411285,0.0048261345,0.0031330918,0.03552632,0.0024627326,0.004890181,0.0063074785,0.013029631
ARNT,GTF3A,0.0070055067,0.0,0.0,0.0,0.0056542186,0.0,0.0019232047,0.0,0.0,0.0,0.0,0.01047629,0.0,0.0,0.0043127583,0.0033879601,0.0,0.0,0.0,0.0,0.0,0.0,0.006576554,0.002076055,0.0,0.0013730968,0.0015326927,0.04161267,0.0,0.0023915311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048386273,0.0,0.0037684422,0.0,0.0,0.0,0.0043018907
ARNT,HELZ,0.0,0.0,0.02810339,0.0,0.0,0.0,0.0,0.04416787,0.0,0.0,0.0,0.0,0.0,0.0,0.032952584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014477744,0.0,0.0,0.0,0.016541261,0.036257938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019051565,0.0,0.0,0.0,0.0,0.0,0.0
ARNT,HMGCLL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055743894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARNT,HPCAL1,0.20561069,0.0,0.04303485,0.0,0.0049450044,0.0,0.0,0.0,0.024166392,0.0,0.0025947052,0.043169964,0.0,0.0,0.01632995,0.0099547785,0.023863262,0.020350011,0.011967731,0.0,0.0,0.004819018,0.0,0.0,0.0022067027,0.006839552,0.0010431933,0.0,0.0,0.0,0.00065679965,0.0,0.016530097,0.0014755792,0.0076478366,0.01789949,0.002371811,0.0024465679,0.0,0.0,0.0,0.01309283,0.0,0.016005632,0.0
ARNT,IGFBP4,0.0,0.0,0.0075557553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARNT,IRF3,0.012819972,0.008966524,0.022155698,0.021259932,0.0047956184,0.004889157,0.021587199,0.023370247,0.014541333,0.018428078,0.009233908,0.0059382543,0.04218601,0.0019064012,0.008907844,0.011326215,0.017278625,0.009695838,0.003913461,0.029244961,0.003056705,0.012543772,0.004377034,0.005068805,0.009081782,0.0015306806,0.007065208,0.016275149,0.039272457,0.0046099667,0.0044949506,0.013391623,0.0056117503,0.003179349,0.012882599,0.0027488626,0.0029693525,0.0020949643,0.011794895,0.017137403,0.01777015,0.0046456177,0.010011699,0.009384865,0.038971454
ARNT,IRX3,0.0,0.0014422467,0.013072737,0.0,0.0,0.0,0.0,0.0,0.0009629252,0.0,0.0039388067,0.004416189,0.0,0.0,0.008929907,0.004020322,0.0,0.0,0.0009168444,0.0,0.0,0.0,0.0,0.0,0.0,0.0012038912,0.0010428833,0.0,0.0,0.0,0.005169396,0.0,0.0,0.0,0.0,0.0,0.0023656834,0.0,0.0,0.0,0.0,0.0020686868,0.0,0.0,0.0
ARNT,KIAA0232,0.021176312,0.019340146,0.0,0.018698132,0.0,0.0,0.0,0.0,0.014733299,0.017108487,0.016205529,0.0145843895,0.0,0.0,0.02416595,0.0,0.0,0.013353218,0.013359344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012519881,0.0,0.0,0.0,0.015760807,0.021138983,0.014312016,0.0,0.011877669,0.0,0.011098876,0.0,0.0,0.031743936,0.0,0.017614225,0.02303887,0.0,0.0
ARNT,KIF3B,0.01914991,0.008179542,0.0118629085,0.008330612,0.0,0.0,0.008624628,0.010517123,0.005787013,0.0,0.014306606,0.011484514,0.0,0.0,0.018181937,0.0,0.011513102,0.0,0.0051073865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02827233,0.0039482466,0.0067967405,0.0,0.0,0.0,0.0,0.0105011035,0.0033411596,0.009766156,0.004353662,0.0049522216,0.0,0.002320421,0.008224553,0.0,0.009840765,0.007855024
ARNT,KIFC3,0.2376743,0.014651569,0.090271324,0.010017566,0.0010416437,0.0017854079,0.016871259,0.017898943,0.01585506,0.0,0.021425493,0.03526844,0.0063963556,0.003560733,0.07227045,0.02444401,0.09004648,0.040456213,0.037852164,0.0077303876,0.0,0.00965665,0.0011871632,0.002504789,0.0049128584,0.009014649,0.010089805,0.0,0.0,0.0,0.0036065853,0.016772196,0.07908107,0.012675333,0.018227562,0.034488346,0.003922389,0.009906404,0.0,0.0,0.006939938,0.03819576,0.0077097896,0.046355005,0.0
ARNT,KLHL36,0.014615677,0.011985055,0.0075702043,0.011824924,0.015918948,0.007865905,0.0068903076,0.008374034,0.0072157504,0.004340848,0.0075487844,0.008104088,0.021243958,0.0031834608,0.011693861,0.009170549,0.009547166,0.006604498,0.0,0.004837962,0.0,0.005350002,0.008439287,0.014962595,0.003986979,0.0,0.0070661255,0.06093502,0.038880862,0.006887302,0.0,0.005464843,0.006120072,0.0028693308,0.0058714,0.0023984818,0.0016562836,0.0026611912,0.011892177,0.0,0.0055275685,0.0031834608,0.0,0.0038629207,0.025759684
ARNT,LIMD1,0.14964467,0.033393666,0.072865725,0.0,0.0020560627,0.0,0.007293649,0.0,0.018181492,0.0,0.012798407,0.03157123,0.0,0.0,0.07418582,0.019570637,0.06814996,0.031840507,0.042455543,0.0,0.0,0.0,0.0,0.0,0.001522581,0.011043007,0.004184486,0.0,0.0,0.0,0.0,0.010742594,0.043588806,0.010254574,0.014441889,0.016681181,0.0043704226,0.01622064,0.0034615665,0.0,0.012540956,0.03093925,0.01924863,0.032197878,0.0030721275
ARNT,LINC01094,0.0,0.0,0.0,0.0,0.012823692,0.004492491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008009461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012952353,0.007488844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067721736,0.0,0.0,0.0,0.0
ARNT,LOXL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039399355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007079827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARNT,MAGI2-AS3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06441875,0.0,0.0,0.0,0.0,0.0,0.0,0.008851997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074267583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARNT,MKNK1,0.0051909336,0.0,0.0014926057,0.0,0.018983033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012437631,0.0,0.0,0.0076380703,0.002148596,0.0,0.0,0.0,0.013482324,0.0,0.013356331,0.0,0.0,0.0,0.00825295,0.005258711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARNT,NDUFB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011757105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARNT,NEK9,0.01680532,0.001884391,0.018709585,0.0025410254,0.021985345,0.0,0.0,0.004000778,0.002756065,0.0,0.0018917621,0.009020886,0.0,0.0,0.017886324,0.007530722,0.018799927,0.008104952,0.015927782,0.0,0.0,0.0,0.01817568,0.0139541505,0.0,0.0027210813,0.0,0.0,0.0,0.0,0.0,0.003360168,0.010020451,0.007588215,0.005020906,0.0069952155,0.00442813,0.0,0.003871336,0.0,0.01429368,0.010636213,0.0063801836,0.0080025485,0.0
ARNT,NUP85,0.004565552,0.0,0.008101649,0.0053050495,0.0,0.0,0.0,0.007917862,0.0,0.0,0.0,0.0064238007,0.0,0.0034764095,0.0,0.0038003651,0.005781649,0.0050722333,0.0027871362,0.006203731,0.011266188,0.004903235,0.0024967592,0.00634947,0.0051487274,0.0,0.0039075096,0.0034029083,0.0011831876,0.004123925,0.002419797,0.005500731,0.009674522,0.0026626834,0.0030602522,0.0033591406,0.0014566946,0.007258062,0.0031348395,0.0,0.0059891157,0.005106056,0.0069133397,0.0024549079,0.0020602364
ARNT,OCIAD1,0.0,0.0,0.0,0.0,0.014756169,0.020289043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARNT,OSBPL9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1959073,0.013619872,0.0,0.0,0.0,0.0,0.0056842654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008336961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028866304,0.0,0.0
ARNT,PEAK1,0.0,0.0075969654,0.0023472495,0.0,0.018238781,0.0040305806,0.005730201,0.03016215,0.008279465,0.004270261,0.0,0.004163719,0.0062109274,0.003545431,0.0063208467,0.0,0.0,0.00734705,0.0,0.016474374,0.0,0.015472585,0.019025749,0.0068487762,0.007860414,0.0,0.0024294758,0.0025619217,0.0015413596,0.007685427,0.0,0.0,0.0031192137,0.0,0.0028210857,0.0,0.006121502,0.0,0.0042995326,0.0,0.016744997,0.0,0.013420838,0.0017041425,0.0030127482
